title,type,Unnamed: 0,sells,price
华为+mate30,全网通8GB+128GB（5G版）,1843.0,166,5000.67
华为+p30,8G+128G(24期免息版),1851.0,165,3858.0
小米+小米8,6GB+128GB 全网通4G,1845.0,165,1341.57
荣耀+magic2,全网通 (8G+128G),1856.0,164,1821.33
华为+nova5pro,8GB+128GB（移动电源套餐）,1855.0,164,2519.0
华为+mate30,5G（8G+128G）原装无线充套装,1858.0,163,4999.0
apple+iphonex,64GB 全网通 【赠苹果充电器】,2953.0,163,4139.39
荣耀+8x,骁龙636版(4GB+128GB),1859.0,163,1898.0
荣耀+v30,全网通(8+256G),1862.0,162,4202.33
华为+p30,全网通(8G+64G),1864.0,162,3388.0
华为+p30,8G+64G（12期免息）,1861.0,162,3388.0
一加+7,8+128GB,1865.0,162,3299.0
荣耀+20i,全网通 6GB+64GB,1867.0,161,960.0
荣耀+20pro,8G+256G,2567.5,161,2649.0
红米+7,(6G RAM+64G ROM),1870.0,160,975.75
华为+nova5pro,全网通(8G+256G）,1872.0,159,2899.0
红米+note7pro,全网通 6G+128G (碎屏险套餐),1873.0,159,1078.0
华为+nova5,全网通（8G+128G),1875.0,159,2099.0
三星+galaxys10,8G+128G 全网通4G 送原装充电器,1879.0,158,3849.0
荣耀+20,全网通6GB+64GB,2683.5,158,1388.5
华为+p30,8G+256G（12期免息）,1877.0,158,4182.0
华为+mate20x,原装1年碎屏险套装版8G+256G 5G全网通,1884.0,157,7099.0
小米+小米8,6GB+64GB 全网通4G,1880.0,157,1254.29
华为+mate20x,6G+128G,1883.0,157,3199.0
锤子+坚果pro3,12+256GB,1885.0,157,3532.33
小米+mix2s,6GB+128GB 全网通4G,1890.0,156,1171.33
华为+p30,8G+64G全网通,1893.0,156,3388.0
apple+iphonex,【6期免息白条分期0首付】256G 全网通,3828.25,156,4540.0
华为+p30,全网通8+256G【减300】,1892.0,156,4988.0
荣耀+20,全网通（8GB+128GB）,2837.0,156,2440.67
荣耀+20,全网通(8G+128G),1886.0,156,2124.0
荣耀+20i,全网通（4G+128G）,1888.0,156,1299.0
小米+小米9,8G+128GB 全网通,1899.0,155,2108.75
华为+mate30,全网通8GB+128GB(4G版),1896.0,155,4299.0
红米+note8,全网通 6G+128G,1895.0,155,1398.0
华为+nova5,全网通(6G+128G),1898.0,155,1799.0
apple+iphonex,6期免息白条分期0首付 全网通64G,1902.0,154,3599.0
apple+iphonex,128G 全网通,1901.0,154,3665.67
apple+iphone7,32G 全网通+碎屏无忧,2463.0,153,1531.66
华为+mate20,（6G+64G）,1903.0,153,2399.0
华为+nova5,移动全网通 6GB+128GB）【默认发全网版】,1904.0,153,1599.0
红米+note8,全网通 6G+64G,1905.0,153,1208.0
华为+nova5,8GB+128GB【华为智能手环套装】,1907.0,153,2099.0
apple+iphone7,32G全网通 白条12期免息0首付,3242.75,152,1659.46
oppo+reno,12GB+128GB,1914.0,152,4008.5
小米+小米9,全网通 8G+256GB 送五重好礼,1915.0,152,2600.5
华为+畅享10plus,全网通（4+128GB）,1911.0,152,1399.0
apple+iphonex,256G全网通 白条12期免息0首付,1921.0,151,4314.17
小米+max3,全网通(4GB+64GB),1923.0,151,1028.0
三星+galaxynote10,12G+256G【官方标配】,1919.0,151,7299.0
apple+iphone7,32G全网通『赠苹果原装充电器』,1925.0,150,1482.0
apple+iphone11,128G 全网通『赠全新苹果充电器』,2942.33,150,5362.0
apple+iphonex,64G 全网通+外屏保,1933.0,149,3313.0
锤子+坚果pro3,8G+128G 全网通【现货速发】,1931.0,149,2932.33
apple+iphonexr,128G全网通『赠苹果原装充电器』,1929.0,149,4083.0
荣耀+20,全网通（2GB 32GB）,1930.0,149,699.0
华为+nova5,8+256G 全网通,1934.0,148,2399.0
华为+nova5,6G+128G全网通,1942.0,147,1699.0
小米+cc9,(6G+128G),1938.0,147,1118.0
努比亚+红魔3,全网通【12G+256G】,1945.0,146,3980.2
华为+p30,（8G+256G）,1951.0,145,4188.0
华为+p30,全网通8G+64G(6期免息),1950.0,145,3388.0
红米+note8,全网通（8G+128G）,1949.0,145,1458.0
一加+7pro,8+256G 全网通,1957.0,144,3377.0
华为+mate20,标配6G+64G 【咨询低至2188起】,1956.0,144,2390.75
荣耀+10,4G全网通(6G+64G)送好礼,1953.0,144,1038.25
荣耀+v20,标配版（6GB+128GB）,1954.0,144,2299.0
红米+k20,全网通（8GB+256GB）,1960.0,143,1798.0
华为+畅享9,移动4G+全网通（3G+64GB）,1959.0,143,731.5
华为+mate20x,8G+256G 全网通,2762.0,143,2862.42
小米+mix3,8GB+256GB,2486.5,143,2416.25
荣耀+magic2,全网通（8G+128G）,1966.0,142,1794.67
华为+p30,8+256G【24期免息零首付】,1968.0,142,5088.0
apple+iphonexs,256G 全网4G,1967.0,142,4582.33
华为+畅享9,4G+64G,3160.0,141,1114.75
华为+p30,全网通4G(6GB+128GB)送一年碎屏险,1972.0,140,3388.0
华为+mate30pro,8G+512G 全网通（6期免息可选）,1974.0,140,7899.1
apple+iphonex,6期免息白条分期0首付『256G』,3173.67,139,4917.67
华为+p30,全网通8GB+128GB（送好礼）,1978.0,139,3688.0
小米+mix2s,6GB+64GB 全网通4G,1977.0,139,1044.67
小米+cc9,全网通（8G+256G）,1986.0,138,2381.25
oppo+a5,超值套装(3G+64G),1984.0,138,999.0
apple+iphonexr,256G 全网通,3859.75,137,4253.88
apple+iphonex,256G 全网通（白条6期免息）,3203.67,137,4352.0
apple+iphone11promax,全网通256GB,2841.0,137,10686.5
荣耀+v20,4G全网通(6G+128G),1988.0,137,2270.8
华为+畅享10plus,全网通（8+128G）,1991.0,136,1899.0
红米+note8,全网通8+256G,1990.0,136,1658.0
华为+畅享9plus,全网通 (4G+128G),1995.0,135,1100.5
oppo+reno,6G+256G,2001.0,134,1869.5
apple+iphone7,全网通(128GB ),2000.0,134,3599.0
华为+mate30pro,全网通8G+256G（5G版）,2002.0,134,6899.0
红米+k20pro,全网通(8G+256G),1998.0,134,2388.0
华为+畅享10plus,8G+128G （详情页领劵减100）,1999.0,134,1899.0
apple+iphone11,256G,3433.0,134,7290.84
oppo+reno,6G 128G,2003.0,133,1450.0
红米+7,6G+64G,2008.0,132,799.0
小米+cc9,全网通8G+256G 尊享版,2010.0,131,2964.67
oppo+renoz,6G+128G,2013.0,131,1830.83
华为+畅享10plus,全网通 4G+128G,2011.0,131,1399.0
华为+mate20x,8GB+256GB【到手价4288元】,2012.0,131,4899.0
oppo+reno,全网通 8G+256G,2019.0,130,3249.0
apple+iphone7,128G 全网通 0首付6期白条免息,2022.0,129,1515.67
努比亚+红魔,全网通(10GB + 256GB ),2021.0,129,3999.0
红米+note8,全网通 6GB+64GB,2545.0,129,1163.0
荣耀+10,(6G+64G）,2028.0,128,1066.0
荣耀+20pro,8GB+256GB全网通 送超级快充,2030.0,128,2069.43
努比亚+红魔3,全网通(6G+128G),2027.0,128,2636.25
红米+7a,移动版2G+32G,2029.0,128,508.0
华为+nova6,8G+128G（5G版）,2033.0,127,3799.0
华为+nova5,全网通（6G+128G）华为官方直供,2041.0,126,1732.33
荣耀+20i,4G+128G,2042.0,126,1299.0
apple+iphonexr,官方标配,2660.5,125,4110.94
华为+mate20,全网通(6G+128G)24期免息套餐,2044.0,125,3699.0
荣耀+v30,6G+128G 3期免息,2047.0,125,3299.0
荣耀+v30,8G+128G,2045.0,125,3899.0
三星+galaxys10+,8GB+128GB 全网通,2046.0,125,3899.0
apple+iphone7,128G全网通『赠苹果原装充电器』,2050.0,124,1782.0
华为+nova5,全网通（8G+128G）+1年碎屏险(收货速绑定）,2048.0,124,2599.0
华为+nova5,全网通(8G+256G),2049.0,124,2399.0
红米+7,(3G RAM+32G ROM),2675.0,123,799.0
apple+iphone8,128G,3137.0,123,3292.56
华为+畅享9,（3G+32G）,2059.0,123,799.0
荣耀+20i,4G+128G（先领券后下单）,2055.0,123,1299.0
小米+cc9,(6G+64G),2065.0,122,991.33
oppo+k3,全网通(6G RAM+64G ROM),2062.0,122,1449.0
华为+畅享9,全网通(3+32G),2064.0,122,776.5
apple+iphone8plus,64G 全网通+店铺保修,2063.0,122,2785.75
apple+iphone7,128G 全网通  分期0首付 12期白条免息,2067.0,121,2115.67
oppo+reno,8G+256G,2069.0,121,2082.17
荣耀+20,8GB+128GB全网通咨询赠一年影视会员观影权益,2073.0,120,1729.0
华为+畅享10plus,全网通8G+128G,2071.0,120,1899.0
小米+cc9,全网通 6GB+128GB,2072.0,120,1648.5
荣耀+20i,全网通6GB+128GB,2075.0,119,1399.0
华为+畅享8,3G+32G,2077.0,119,628.0
华为+畅享10plus,全网通(6GB 128GB),2083.0,118,1699.0
apple+iphonexr,256G全网通,3546.0,118,4704.58
一加+7,12G+256G【明星单品】,2084.0,118,5299.0
apple+iphone8,64G全网通（白条6期免息）,2078.0,118,2138.0
apple+iphonex,256G 全网通4G,3021.0,118,3615.33
apple+iphonex,64G 全网通(赠全新苹果原装充电器),2085.0,118,3749.0
黑鲨+,8GB+128GB全网通 在保,2094.0,117,2105.0
apple+iphone8plus,64GB 全网通4G,2093.0,117,3108.25
apple+iphone11,64G 全网通 【赠苹果充电器】,2091.0,117,4880.17
apple+iphone7,128G 全网通 0首付12期白条免息,2090.0,117,1608.33
apple+iphone7,【6期免息白条分期0首付】128G 全网通,2610.5,117,1812.36
华为+mate30,4G版8G+128G,2087.0,117,4639.0
华为+mate20x,5G版（8G+256G）,2089.0,117,4899.0
华为+mate20x,全网通 (6G+128G),2096.0,116,4438.33
黑鲨+,全网通12G+256G,2098.0,116,3899.0
红米+note8,6+64G,2101.0,116,1104.0
华为+畅享10plus,4+128G 全网通,2103.0,115,1399.0
红米+note8,6G RAM+128G ROM,2102.0,115,1388.0
小米+小米9,全网通12GB+512GB,2104.0,115,4599.0
三星+galaxys10+,8GB+128GB（碎屏无忧套餐）,2109.0,115,5029.0
华为+mate20,全网通 6GB+128GB,2108.0,115,3199.0
vivo+iqoo,8GB+128GB 全网通,2110.0,114,1982.8
荣耀+20pro,8G+128G,2638.5,114,2491.54
华为+畅享10plus,4GB+128GB,3411.8,114,1351.1
华为+nova4,8G+128G 4800万超广角三摄,2118.0,113,3799.0
荣耀+v30,全网通8G+256G【碎屏险装】,2119.0,113,4199.0
apple+iphone8,64G全网通12期白条免息,2120.0,112,2599.0
vivo+x27pro,8GB+256GB,2903.5,112,2357.62
华为+mate30pro,全网通8GB+256GB(4G版),2122.0,112,6299.0
华为+nova5pro,全网通（8G+256）+1年碎屏保险,2126.0,110,2965.0
apple+iphone7,32G 全网通 0首付6期白条免息,2125.0,110,1178.83
apple+iphonex,64G白条12期免息,3430.67,110,4139.0
华为+mate30,全网通8G+128G（5G版）,2868.0,110,5000.25
小米+小米9se,6G+128G套装版（内含布朗熊充电宝）,2128.0,110,2999.0
apple+iphonexr,全网通 128G(三期免息),2131.0,109,5012.33
apple+iphone7,128G 全网通+6期免息,2133.0,109,1632.33
华为+nova5,8GB+128GB【到手价1999元】,2130.0,109,2099.0
小米+小米9se,6G+128G,2134.0,108,2799.0
小米+小米8,6G+256G,2135.0,108,1506.0
apple+iphonex,64G全网通『赠苹果原装充电器』,2143.0,107,3888.0
小米+小米9,全网通(8G+128G) +【原装碎屏保】,2144.0,107,2648.0
华为+畅享9,全网通（3G+64GB）,2148.0,107,736.5
华为+mate20pro,Mate20 6G+64G,2146.0,107,1799.0
华为+mate20x,全网通8G+256G,2157.0,106,4996.5
oppo+k3,全网通(8G RAM+128G ROM),2162.0,106,1849.0
oppo+k5,6G+128G,2153.0,106,1799.0
小米+小米9,全网通 6G+128GB+小米20W无线充,2154.0,106,2448.0
华为+nova5,全网通6G+128G,2163.0,106,1799.0
红米+note8,6+64G 全网通,2159.0,106,1071.75
华为+nova5,8+128G赠原装耳机+音箱+碎屏险,2161.0,106,2099.0
小米+cc9,全网通 (6G+128G),2155.0,106,1118.0
华为+nova5,全网通(8G+256G)12期免息,2167.0,105,2399.0
华为+nova5pro,全网通（8GB+256GB）,3140.0,105,2898.0
红米+k20pro,8GB+128GB全网通,2166.0,105,2031.5
一加+7,8GB+256GB 全网通【在保】,2170.0,105,2239.0
荣耀+v30,8G+256G,2175.0,104,4199.0
荣耀+8x,全网通4G(6GB+128GB),2186.0,103,1339.0
华为+p30,8GB+512GB 全网通,3139.33,103,4751.83
红米+8a,全网通3G+32G,2183.0,103,674.67
apple+iphone8plus,128G,2750.0,103,4834.0
红米+7,4G+64G,2187.0,103,728.0
小米+mix2s,【MIX2S】 6RAM+64G  全网通,2185.0,103,1188.0
红米+k20pro,（12GB+512GB）,2188.0,103,2779.0
华为+p30,8+128G（24期免息）,2189.0,102,3888.0
华为+mate20pro,6GB+128GB 全网通 （面部识别),2194.0,102,2631.57
apple+iphonex,64G 全网通4G 赠原装配件,2192.0,102,3364.0
红米+k20pro,8G+128G 全网通,2193.0,102,2299.0
魅族+16,8G+128G,2201.0,101,1804.67
荣耀+v30,全网通8G+128G,2202.0,101,3699.0
华为+mate20,6GB+128GB 全网通,2210.0,100,2024.2
apple+iphonexsmax,【6期免息白条分期0首付】64G 全网通,3039.5,100,5357.0
华为+mate20,全网通(6G RAM+64G ROM),2209.0,100,1755.0
荣耀+magic2,全网通（6G+128G）,2214.0,99,1758.67
努比亚+红魔,全网通(8GB + 128GB)+向量保护壳,2216.0,99,2162.33
apple+iphonex,256G 全网通+原装充电器,3410.0,98,3815.75
荣耀+20pro,全网通(8GB+256GB),2221.0,98,2628.0
华为+nova5,(6G RAM+128G ROM),2227.0,98,1466.33
红米+note8,(6G RAM+128G ROM),2226.0,98,1188.0
华为+mate30,6GB+128GB(4G版）(不支持5G）,2223.0,98,4099.0
黑鲨+,6G+64G 全网通,2220.0,98,1339.0
魅族+16,全网通（6GB+128GB）,2225.0,98,2765.67
apple+iphone8plus,6期免息白条分期0首付 全网通64G,2229.0,98,2924.0
apple+iphonex,128GB 全网通 【赠苹果充电器】,2228.0,98,3688.0
荣耀+10,6G+64G赠线控耳机,2219.0,98,1288.0
oppo+a5,3+32GB,2232.0,98,535.0
华为+mate30pro,全网通(8G+512G)(5G版),2224.0,98,7899.0
魅族+16,全网通6G+128G,2238.0,97,1992.0
小米+mix2s,MIX2S 6RAM+64G  全网通,2245.0,97,1199.0
红米+k20pro,尊享版8+512G,2243.0,97,2523.0
oppo+findx,8+128G,2236.0,97,5419.0
荣耀+20pro,全网通（8+128GB）,2235.0,97,2699.0
apple+iphone7,256G 国行 全网通,2241.0,97,1718.67
华为+p30,（6G+128G）,2244.0,97,3388.0
华为+p30,8+128GB【华为智能手环套装】,2237.0,97,3788.0
华为+mate30,全网通8GB+256GB（5G版）,2240.0,97,5499.0
一加+7,8G+256G全网通【银耳套装】,2895.5,97,3274.0
红米+k20pro,全网通（8G+512G）,2257.0,96,2616.2
魅族+16,全网通（8GB+128GB）,2251.0,96,3072.33
vivo+z5x,4GB 64GB,2253.0,96,1208.0
荣耀+v20,全网通（6+128G）,2247.0,96,1799.0
apple+iphonex,64G 全网通4G 赠原装充电器,3078.5,96,3409.0
魅族+16,全网通（8G+256G）,2249.0,96,3540.75
华为+mate30,全网通6GB+128GB(4G版),2254.0,96,3999.0
华为+mate30pro,8GB+256GB全网通4G【原装无线充套装】,2255.0,96,6296.5
华为+mate30pro,8+256G全网通,2256.0,96,6299.0
华为+mate30,全网通(8GB 128GB)【送碎屏险】4G版,2260.0,95,4299.08
华为+nova5,8G+256G（领劵减100）,2259.0,95,2399.0
apple+iphone7,128G 全网通 白条12期免息,2806.0,95,1803.5
华为+mate20pro,6GB+128GB,2262.0,95,2674.5
华为+mate20pro,8GB+128GB(UD屏内指纹版),2268.0,94,4599.0
华为+mate30pro,全网通（8G+256G）,2263.0,94,6932.33
红米+k20pro,尊享版12+512G,2266.0,94,2698.0
apple+iphone11,白条分期 64GB,2275.0,93,5499.0
华为+p30,8GB+256GB【送华为无线充】,2276.0,93,5088.0
华为+nova5,全网通（6GB+128GB）,2272.0,93,1699.0
荣耀+20i,全网通(6G+256GB),2274.0,93,1799.0
小米+mix2s,【MIX2S】 6RAM+128G  全网通,2279.0,93,1294.0
apple+iphonexs,全网通 512G,3135.0,93,5287.92
荣耀+10,6GB+64GB,2287.0,92,999.0
华为+nova4,4800万超广角三摄(8G+128GB),2283.0,92,1899.0
华为+p30,全网通8G+64G【华为官方直供】,2282.0,92,3388.0
华为+mate30,8G+256G 5G全网通,2281.0,92,5499.1
华为+nova5pro,8G+256G（下单送豪礼）,2296.0,91,2899.0
华为+畅享9,4G+128G,2827.0,91,1039.88
小米+小米9,全网通(8G+ 256G),2289.0,91,2650.2
红米+note8,全网通(6G+64G),2293.0,91,1198.0
努比亚+x,6GB+64GB,2290.0,91,1845.67
红米+k20pro,6GB+128GB全网通,2294.0,91,1843.75
华为+畅享10plus,全网通4G(8GB+128GB)【赠一年碎屏险】,2292.0,91,1899.0
一加+7,8G+256G全网通【碎屏套装+2T】,2301.0,90,3649.0
华为+mate30,5G(8G+256G)原装无线充套装,2299.0,90,5499.0
vivo+z5x,4G+64G,2304.0,90,1340.86
oppo+renoz,8G+256G,2300.0,90,2244.33
荣耀+20i,6G+256G,2302.0,90,1699.0
华为+mate30pro,全网通8GB+256GB(5G版),2318.0,88,6899.0
小米+小米9,8G+256G全网通4G,2319.0,88,2274.0
荣耀+10,全网通（6+64GB）,2312.0,88,1099.0
oppo+reno,十倍变焦版 超值套装,2309.0,88,4174.0
华为+mate30pro,5G版（8G+256G）,2311.0,88,6899.0
apple+iphone7,全网通 32G,2313.0,88,2776.0
小米+mix2s,MIX2S 6RAM+128G  全网通,2310.0,88,1299.0
apple+iphone11,全网通 (256G),2316.0,88,9520.5
华为+mate20x,全网通6GB+128GB,2320.0,87,2999.0
apple+iphone11,256G 全网通,4002.33,87,7728.48
荣耀+v30,8GB+128GB,2324.0,87,3902.33
华为+畅享9,全网通(3GB+32GB),2325.0,87,761.0
锤子+坚果pro2s,64G,2321.0,87,968.0
华为+mate30,8+256G 全网通,2322.0,87,5499.0
oppo+reno,全网通 12G+256G,2323.0,87,3849.0
华为+nova5pro,（白条24期分期免息）全网通（8G+256G),2327.0,87,2899.0
华为+畅享10plus,全网通（8G+128G）,2326.0,87,1919.0
锤子+坚果pro3,8G+256G 全网通【现货速发】,2328.0,86,3032.33
华为+畅享10plus,全网通（8G+128G）分期免息0首付,2332.0,86,1899.0
华为+nova4,4G+128G 全网通碎屏险套装,2337.0,86,1222.33
荣耀+v30,全网通(8+128G),2809.0,86,3800.25
三星+galaxys10,7D版 512G,2335.0,86,3999.0
华为+mate20pro,全网通(8G +128G 3D面部识别+屏内指纹),2333.0,86,2980.43
华为+mate30pro,5G版（8G+512G）全网通,2343.0,85,7932.33
一加+7pro,8GB+256GB 全网通『赠全新原装充电器』,2344.0,85,2712.6
oppo+a5,3G 64G,2340.0,85,590.0
华为+畅享9,6G+64G 全网通,2358.0,84,1028.33
apple+iphonexr,128G 0首付6期分期白条免息,2353.0,84,4199.0
华为+mate30pro,全网通（8GB+512GB）,2349.0,84,7899.0
华为+畅享9,4G+128G （全网通）,2352.0,84,993.5
红米+k20pro,全网通（12G+512G）,2348.0,84,2798.2
华为+mate20,全网通6GB+64GB【立减450】,2357.0,84,2699.0
华为+p30,全网通（8GB+256GB）,2345.0,84,4188.0
华为+nova5pro,全网通(8GB+256GB),2834.5,84,2999.0
荣耀+8x,6GB+64GB,2868.0,84,874.5
apple+iphone11,128G 全网通,3543.0,83,5687.17
红米+note8,全网通(8GB+256GB),2365.0,83,1618.0
华为+mate20pro,8G+128G全网通 (UD屏内指纹版),2364.0,83,4599.0
apple+iphone7,256G 全网通4G,2362.0,83,2099.0
华为+mate20,全网通6GB+64GB,2371.0,82,2699.0
apple+iphonexr,128G 双卡双待 全网通,2372.0,82,3708.17
apple+iphonexr,【6期免息白条分期0首付】128G 全网通,3159.0,82,4231.67
一加+7,8+256G  下单送豪礼,2370.0,82,5299.0
华为+nova4,全网通4G+128G,2945.5,82,1093.5
小米+小米9,全网通 8GB+256GB,2369.0,82,3699.0
红米+k20pro,8G+128G,2366.0,82,1778.0
apple+iphone8plus,64G全网通 白条12期免息0首付,2381.0,81,2948.25
努比亚+红魔3,6G+128G,2373.0,81,3332.33
华为+p30,8GB+128GB（下单送好礼）,2382.0,81,3688.0
努比亚+红魔3,全网通 (8G+128G),2380.0,81,2565.67
华为+nova5pro,8G+256G(全网通)送超级快充,2375.0,81,2188.29
华为+mate30,全网通8G+256G,2378.0,81,5499.0
一加+7,12+256G 下单送豪礼,2389.0,80,5649.0
华为+mate20pro,8GB+256GB 全网通,2386.0,80,3299.0
华为+畅享9,全网通(4G + 128G),2387.0,80,1001.5
华为+nova5,移动全网通 （8GB+128GB）【默认发全网版】,2385.0,80,1700.75
三星+galaxys10,7D  128G,2397.0,79,3799.0
华为+mate30pro,5G（8G+512G）原装无线充套装,2401.0,79,7899.1
华为+畅享9,3GB+64GB移动全网通,2396.0,79,731.5
华为+mate30pro,8+128GB全网通,2400.0,79,6399.0
小米+小米8,6GB+64GB 全网通,2402.0,79,1166.0
华为+p30,8G+256G 全网通（白条免息）,2403.0,79,5559.43
华为+mate30pro,5G版(8G+512G)【华为无线充+华为AI音】,2405.0,78,7899.0
红米+k20pro,尊享版8G+512G,2409.0,77,2518.0
荣耀+8x,4GB+128GB 高配版,2417.0,76,1199.0
华为+nova4,2000万超广角三摄(8G+128GB),2416.0,76,1787.67
华为+p30,全网通 6G+128G,2421.0,76,3388.0
三星+galaxys10,6+128GB（碎屏无忧）,2418.0,76,3869.0
华为+mate30,4G版6G+128G,2414.0,76,4399.0
华为+nova5pro,全网通（8+256G）,2420.0,76,2899.0
荣耀+8x,全网通4G(6GB+64GB ),2427.0,75,1099.0
华为+nova5,6+128G赠原装耳机+音箱+碎屏险,2424.0,75,1999.0
华为+mate20,全网通6GB+128GB【立减600】,2425.0,75,3199.0
一加+7pro,6GB+128GB 全网通 在保,2428.0,75,2759.0
apple+iphone7,32G 全网通 分期0首付 6期白条免息,2429.0,75,1743.5
华为+nova6,全网通4G版（8G+128G）,2433.0,74,3199.0
小米+cc9,屏下指纹 全网通(8G+ 256G),2432.0,74,2603.75
红米+note8,全网通 4GB+64GB,2434.0,74,968.0
华为+p30,8+64G 全网通,3182.0,73,2711.67
apple+iphonex,256G全网通（12期白条免息）,2438.0,73,4139.0
小米+mix3,8G+128GB 全网通,2436.0,73,1774.0
一加+7,【明星单品】,2437.0,73,5299.0
华为+畅享10plus,全网通4+128G,2440.0,73,1424.0
华为+p30,全网通(8G+64G) +碎屏险,2451.0,72,3388.0
华为+mate30,全网通（8GB+128GB）,2446.0,72,4999.0
apple+iphonex,256G 全网通 0首付 12期分期白条免息,2450.0,72,4249.0
小米+cc9,全网通4G+64G,2448.0,72,971.67
华为+nova6,全网通5G版（8G+256G）,2445.0,72,4199.0
努比亚+红魔3,12G+256G,2461.0,71,4432.33
锤子+坚果r1,全网通 8G+128G,2456.0,71,1559.0
vivo+u3x,4G+64G套装,2458.0,71,1099.0
华为+mate30,8G+256G全网通（5G版）,2459.0,71,5499.0
华为+mate20x,全网通6+128G,2464.0,71,3699.0
荣耀+8x,(6G RAM+64G ROM),2468.0,71,1117.0
apple+iphone8,全网通64G（分期12期免息）,2469.0,71,3899.0
华为+畅享9,全网通(4GB+128GB),2462.0,71,951.5
小米+max3,全网通4+64G,2466.0,71,1191.67
华为+mate30pro,8GB+128GB（4G版）,2467.0,71,5784.0
红米+k20,6G+64G 全网通,2457.0,71,1499.0
apple+iphonex,256GB 全网通4G,3138.5,71,3821.25
华为+p30,【8+512】屏内指纹,2455.0,71,5971.33
apple+iphone7,32G 全网通【6期白条免息】,3403.25,70,1413.0
apple+iphone7,128G全网通（12期白条免息）,2475.0,70,1650.67
华为+mate20pro,8GB+128GB（UD）,2473.0,70,2937.5
黑鲨+,8G+128G,2474.0,70,2399.0
apple+iphone7,128G 全网通 白条6期免息,3128.0,70,1718.34
红米+k20pro,尊享版 全网通 12+512G,2472.0,70,2678.0
apple+iphonexr,全网通 128G（分期6期免息）,2471.0,70,5499.0
红米+note8,全网通（6G+64G）,2480.0,69,1254.67
华为+畅享10plus,全网通(8GB 128GB),2481.0,69,1899.0
红米+k20,(6G RAM+128G ROM),2479.0,69,1691.67
华为+mate30,8G+128GB 全网通,2941.5,69,3452.25
华为+nova5,全网通 8G+128G,2482.0,69,2099.0
apple+iphone7,32G白条12期免息,3675.75,68,1623.92
荣耀+20,6G+128G全网通咨询赠一年影视会员观影权益,2489.0,68,1525.93
oppo+renoz,6G+256G,2493.0,68,1733.75
apple+iphonex,64G 全网通 0首付 12期分期白条免息,2499.0,67,3649.0
荣耀+magic2,全网通(8GB 256GB),2504.0,66,2349.0
华为+mate30,全网通4G(8GB+128GB)【赠无线充电器】,2505.0,66,4299.0
荣耀+20,全网通（6GB+128GB）,2507.0,66,1699.0
apple+iphonex,64G 全网通+原装充电器,3548.0,66,3350.5
oppo+a9,6GB 128GB,2501.0,66,945.0
小米+mix3,10GB+256GB,2506.0,66,4624.0
华为+mate30pro,全网通（8+128G）0首付12期免息,2502.0,66,6432.33
apple+iphone8plus,【6期免息白条分期0首付】64G 全网通,3106.5,65,3140.75
小米+小米8,全网通6GB+256GB,2526.0,65,2398.0
apple+iphone11,64GB美版有锁激活移动,2524.0,65,5900.5
华为+畅享10plus,8GB+128GB（立减100）,2523.0,65,1832.0
华为+mate30,8GB+256GB,3451.5,65,5507.34
荣耀+8x,(6GB+64GB),2512.0,65,1114.4
华为+mate30,8G+128GB全网通（4G版）,2516.0,65,4299.0
华为+p30,全网通（6GB+128GB）分期免息+承诺买贵补差,2514.0,65,3388.0
apple+iphonexsmax,全网通 64GB+碎屏险套餐,2521.0,65,9599.0
华为+nova5pro,移动全网通 （8GB+256GB）【默认发全网版】,2517.0,65,2639.0
荣耀+20,6G+64G全网通咨询赠一年影视会员观影权益,2532.0,64,1376.2
apple+iphone8plus,全网通256GB,2535.0,64,5722.0
华为+nova5,8GB+256GB【到手价2299元】,2537.0,64,2399.0
apple+iphonex,64G(白条6期免息),2531.0,64,3466.0
荣耀+v20,(全网通(6G+128G),2533.0,64,1739.0
荣耀+20,全网通（6G+128G）,2541.0,63,1499.0
华为+p30,8GB+64GB 全网通,2539.0,63,2401.8
荣耀+v30,8G+128G 12期免息,2538.0,63,3699.0
apple+iphonexs,64G【美版有锁激活】,2557.0,62,4623.0
apple+iphone7,32G 全网通 白条6期免息,3447.0,62,1456.83
小米+mix3,8+128GB 全网通4G,2560.0,62,1608.33
三星+galaxys10,全网通8GB+128GB,2543.0,62,4788.0
一加+7pro,8G+256G全网通4G,2562.0,62,3149.0
apple+iphonex,64G 全网通【6期白条免息】,3135.0,62,3365.5
荣耀+9x,8G+256G全网通,2558.0,62,1939.0
apple+iphone7,【白条三期免息】128GB,2555.0,62,3699.0
红米+note8,4+64G 全网通,2561.0,62,963.0
apple+iphonexs,全网通 64GB+碎屏险套餐,2552.0,62,10999.0
华为+nova5,8G+256G,3054.5,62,2474.0
apple+iphone11,128G 全网通4G 赠原装充电器,2544.0,62,5812.33
oppo+a5,4GB+64GB 全网通,2545.0,62,668.0
apple+iphone8,64G 全网通6期白条免息,2548.0,62,2299.0
锤子+坚果pro2s,128G,2556.0,62,1196.0
锤子+坚果pro3,12G+256G 全网通【现货速发】,2546.0,62,3599.0
华为+mate30,8GB+128GB 4G版全网通,2550.0,62,3473.0
华为+nova6,8GB+256GB（全网通）,2568.0,61,4199.0
apple+iphone11,128GB美版有锁激活电信移动,3052.5,61,5321.34
apple+iphone11,全网通 (64GB)3-24期免息,2582.0,60,5828.0
红米+7,全网通 (3G+32G),2577.0,60,899.0
