,title,store,type,sells,price
1232,['【二手9成新】苹果5s'],['闪搜二手手机专营店'],电信3G(16G)+一年碎屏险,15,508.33
1233,['【二手99新】苹果X'],['翱行二手商品专营店'],256G 全网通,14,4013.0
1234,['【二手9成新】华为HUAWEI 荣耀V10'],['辰帆优品二手手机专营店'],全网通 4G+64G,14,749.0
1235,['【二手99新】三星（SAMSUNG）三星S9+ 三星'],['三星二手手机专卖店'],6G+128G+原厂充电器套装,14,2699.0
1236,['【二手9成新】苹果X'],['翱行二手商品专营店'],256G 白条12期免息,14,3924.0
1237,['华为'],['易销科技手机专营店'],全网通6GB+128GB,14,1749.0
1238,['【二手95新】Huawei/华为 P20 Pro '],['闲至优品二手手机旗舰店'],8GB+128GB,14,2199.0
1239,['【二手9成新】苹果se'],['闪搜二手手机专营店'],16G 全网通+一年碎屏险,14,718.25
1240,['华硕ROG游戏'],['佳沪手机旗舰店'],经典版12GB+512GB,14,6815.22
1241,['【二手9成新】Apple iPhone6sPlus苹果6sPlus苹果'],['焕新二手商品专营店'],32G 全网通,14,1070.5
1242,['努比亚 nubia Z20 全网通4G'],['聚捷联盛手机旗舰店'],6GB+128GB,14,3499.0
1243,['【二手9成新】华为'],['腾龙二手商品专营店'],3+32 电信版,14,484.43
1244,['【二手9成新】苹果XR '],['瓜子二手商品专营店'],128G 全网通,14,3649.0
1245,['【二手95新】苹果X'],['翱行二手商品专营店'],256G 白条6期免息,13,3999.0
1246,['【二手95新】vivo NEX 双屏版'],['闲至优品二手手机旗舰店'],10GB+128GB(白条6期免息0首付),13,2357.0
1247,['华为（HUAWEI） 华为P20 移动联通电信4G'],['佩娟手机专营店'],全网通6GB+64GB,13,2265.67
1248,['realme X2Pro '],['智美尚品手机专营店'],12GB+256GB 全网通,13,3299.0
1249,['【二手95新】三星 Galaxy S9+（G9650）全视曲面屏 二手'],['发动机优品二手手机专营店'],6G+128G 全网通 0首付 白条6期分期免息,13,2768.0
1250,['vivo U3'],['vivo兰珊专卖店'],超值套装,13,1199.0
1251,['华为荣耀Play3'],['众宇通手机专营店'],全网通(4GB 128GB),13,1299.0
1252,['【已降500】华为'],['迪信通官方旗舰店'],8GB+128GB（赠超级无线充电器）,13,4488.0
1253,['realme X2Pro '],['佳沪手机旗舰店'],【realme移动电源 黄色双向快充套装】,13,2699.0
1254,['【二手9成新】苹果7Plus'],['万城优品二手手机专营店'],128G 全网通（12期白条免息）,13,2822.33
1255,['【二手9成新】苹果6sPlus'],['翱行二手商品专营店'],16G 全网通 白条12期免息,13,1073.0
1256,['【二手9成新】Apple iPhone 6S  二手'],['尤博二手商品专营店'],16G 全网通,13,778.0
1257,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],6G+128G 全网通 0首付 白条6期分期免息,13,1957.5
1258,['【二手9成新】Apple iPhone 6 苹果6二手'],['发动机优品二手手机专营店'],16G全网通,13,613.67
1259,['【二手9成新】Apple iPhone6 Plus 苹果6plus二手'],['泰业优品二手手机旗舰店'],16G 全网通6期免息,13,866.0
1260,['【二手9成新】vivo x21i 二手'],['天天优品二手商品专营店'],6GB+128GB,13,1048.0
1261,['【二手99新】三星（SAMSUNG）Galaxy Note8/8+ 三星'],['三星二手手机专卖店'],6G+256G 原厂充电器套装,12,2324.0
1262,['小米（MI）Play 全网通4G 双卡双待 小水滴全面屏拍照游戏智能'],['冰之凯盛手机专营店'],全网通  4GB+64GB,12,919.0
1263,['【二手9成新】vivo NEX NEX S全网通4G '],['天天优品二手商品专营店'],6GB+128GB （710）,12,2138.6
1264,['【二手9成新】Apple iPhone 6s 苹果6s（A1700） 二手'],['金麦子二手手机专营店'],64G全网通,12,913.5
1265,['【二手9成新】Apple iPhone 6 苹果6二手 苹果'],['同城帮二手商品专营店'],64GB 全网通4G,12,799.0
1266,['【二手9成新】Apple iPhone 6s Plus苹果6s plus 二手'],['泰业优品二手手机旗舰店'],16G 全网通6期免息,12,1077.0
1267,['【二手9成新】小米（MI）红米6 Pro'],['创信誉二手商品专营店'],3GB+32GB 全网通4G,12,481.56
1268,['华为荣耀Play3'],['众宇通手机专营店'],全网通(6GB 64GB),12,1199.0
1269,['【二手9成新】Apple iphone 6 Plus 苹果6plus 二手'],['海之博优品二手商品专营店'],128G 全网通,12,1199.0
1270,['【二手95新】Huawei/华为 P20 Pro '],['泰业优品二手手机旗舰店'],全网通(6G RAM+256G ROM),11,2466.0
1271,['华为（HUAWEI）荣耀Play3 全网通'],['华信通手机专营店'],全网通4GB+128GB,11,1299.0
1272,['【二手9成新】华为（HUAWEI）荣耀6 八核CPU 移动4G联通2G 黑色 3+16G'],['信谊二手商品专营店'],3+32G,11,348.0
1273,['【二手99新】三星 Galaxy S9（SM-G9600）二手三星S9'],['智达二手手机专营店'],4G+128G 全网通4G,11,2224.6
1274,['【二手9成新】华为'],['辰帆优品二手手机专营店'],全网通 6G+64G,11,789.0
1275,['【二手99新】三星（SAMSUNG）Galaxy 三星S9 三星'],['三星二手手机专卖店'],4G+128G 全网通+原充原壳套装,11,2375.0
1276,['【二手99新】三星 Galaxy S9+（SM-G9650）二手三星S9+'],['智达二手手机专营店'],6G+128G 全网通4G 赠原装充电器套装,11,2569.0
1277,['【二手99新】三星（SAMSUNG）Galaxy 三星S8 三星'],['三星二手手机专卖店'],4G+64G 全网通+原充原壳套装,11,1709.0
1278,['【二手9成新】苹果X'],['翱行二手商品专营店'],256G 白条6期免息,11,3899.0
1279,['小米6X '],['天域手机专营店'],全网通 (6GB+64GB),11,968.0
1280,['华为（HUAWEI） Mate 10 '],['酷比电子手机专营店'],移动全网通(4+64G),11,1649.0
1281,['realme X2Pro '],['佳沪手机旗舰店'],【realme原耳 线控耳机套装】,11,2645.0
1282,['华为畅享10'],['伟德手机专营店'],6GB+64GB,11,1299.0
1283,['【二手95新】Huawei/华为 P20 Pro '],['智达二手手机专营店'],6GB +256GB,11,2164.83
1284,['【二手9成新】苹果6s'],['金麦子二手手机专营店'],128G+原装耳机套装,11,1246.0
1285,['荣耀Play'],['疆界互联旗舰店'],移动全网通6G+64G高配版,11,1645.67
1286,['【爆款秒杀】华为（HUAWEI） P20 Pro 全面屏'],['冰之凯盛手机专营店'],全网通【华为直供/分期免息】6G+64G,10,2565.67
1287,['华为畅享MAX'],['伟德手机专营店'],4GB+64GB,10,1075.67
1288,['【二手9成新】华为'],['腾龙二手商品专营店'],3+32 联通4G移动2G,10,456.75
1289,['【二手9成新】一加6'],['辰帆优品二手手机专营店'],全网通 6G+64G,10,1279.0
1290,['魅族（MEIZU） 魅族M15 '],['牧申手机旗舰店'],全网通（4+64G）充电套装,10,1468.0
1291,['【二手9成新】Apple iPhone6s Plus 苹果6s Plus 二手'],['经典二手商品专营店'],16G白条6期免息,10,1102.75
1292,['【二手9成新】Huawei/华为 P10 Plus '],['准正二手手机专营店'],6+ 64G,10,898.0
1293,['【二手95新】华为 HUAWEI P20 AI智慧徕卡双摄全面屏二手游戏'],['发动机优品二手手机专营店'],6G+64G 全网通 0首付 白条6期分期免息,10,1542.14
1294,['realme X2 '],['佳沪手机旗舰店'],全网通6G+128G,10,1694.6
1295,['【二手99新】三星 W2019 二手三星W2019'],['智达二手手机专营店'],6G+256G 全网通4G 送原装充电器,10,9274.0
1296,['【二手9成新】Apple iPhone 6 苹果6二手'],['发动机优品二手手机专营店'],32G全网通,10,715.0
1297,['【二手9成新】苹果8Plus'],['瓜子二手商品专营店'],64G 全网通（白条6期免息）,10,2774.0
1298,['【二手95新】美图 Meit v7  二手安卓'],['发动机优品二手手机专营店'],8G+128G 全网通,10,1888.0
1299,['【二手99新】Apple iPhone 6 苹果6 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],32G全网通,9,1049.0
1300,['vivo NEX3 5G'],['vivo智美专卖店'],12GB 256GB,9,5508.0
1301,['华为（HUAWEI） 荣耀Magic2 全网通移动联通电信4G 滑盖全面屏智能AI'],['众盛手机专营店'],(6G RAM+128G ROM),9,1799.0
1302,['【二手9成新】Apple iPhone6sPlus苹果6sPlus苹果'],['焕新二手商品专营店'],128G 全网通,9,1399.0
1303,['【二手9成新】三星S9+SM-G9650/DS 全网通曲面屏智能'],['九九二手商品专营店'],S9+(6GRAM 256GROM)带原装黑充电器,9,2710.0
1304,['【二手99新】三星 Galaxy Note9（SM-N9600）二手三星note9'],['智达二手手机专营店'],8G+512G 全网通4G 送原装充电器,9,3858.33
1305,['【二手9成新】一加6二手'],['梦马二手商品专营店'],8+256G 全网通,9,1959.25
1306,['华为（HUAWEI） nova2s 全网通'],['银河信业专营店'],6GB+64GB[移动4G+],9,1655.33
1307,['华为（HUAWEI） nova2s 全面屏NFC'],['冰之凯盛手机专营店'],全网通（6G+64G）,9,1324.0
1308,['【二手9成新】苹果（Apple） iPhone6s Plus 二手'],['沪上优品二手商品专营店'],128G 三网通4G,8,1621.5
1309,['【二手9成新】苹果7Plus'],['万城优品二手手机专营店'],32G 全网通（12期白条免息）,8,2451.83
1310,['【二手99新】苹果XR'],['翱行二手商品专营店'],64G 全网通,8,3659.0
1311,['魅族（MEIZU） 魅蓝5s 智能'],['宇航手机专营店'],移动版全网通（3GB运存+16GB内存）,8,558.5
1312,['【二手99新】苹果X'],['翱行二手商品专营店'],64G   白条12期免息,8,4034.0
1313,['【二手9成新】OPPO A37 二手'],['唯尔优品二手商品专营店'],2G+16G移动版,8,342.0
1314,['【二手9成新】苹果XR '],['好机汇二手商品专营店'],256G 全网通,8,3998.0
1315,['【二手9成新】苹果6s'],['金麦子二手手机专营店'],64G+原装耳机套装,8,1007.5
1316,['努比亚Z20 '],['淘金手机专营店'],全网通(8G+512G),8,3665.67
1317,['realme X2Pro '],['佳沪手机旗舰店'],【realme灵耳 蓝牙耳机套装】,8,2728.0
1318,['【已降500】华为'],['迪信通官方旗舰店'],8GB+256GB（赠超级无线充电器）,7,4988.0
1319,['【二手99新】三星 W2019 二手三星W2019'],['智达二手手机专营店'],6G+256G 全网通4G,7,9249.0
1320,['荣耀play3'],['疆界互联旗舰店'],4G+64G+一年碎屏险,7,899.0
1321,['【二手9成新】Apple iPhone6 Plus 苹果6 Plus'],['优机汇二手手机专营店'],64G,7,960.0
1322,['小米 6X '],['银河信业手机专营店'],6GB+64GB,7,1199.0
1323,['【二手95新】苹果x XS Max'],['翱行二手商品专营店'],256G 全网通,7,4859.67
1324,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],6G+64G 全网通 0首付 白条6期分期免息,7,1777.0
1325,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],8G+128G 全网通,7,2019.0
1326,['360 N7 全网通4G 全面屏 游戏'],['莫拉克手机专营店'],4+32G,7,1099.0
1327,['新款小米有品多亲2pro qin2S小爱同学'],['湘桂发手机专营店'],套餐三,7,662.57
1328,['【二手9成新】魅族（MEIZU） 魅蓝 Note5 安卓智能'],['愉快二手手机专营店'],3G运行+16G内存 全网通4G,7,299.0
1329,['华为（HUAWEI） 荣耀V20 全面屏'],['则合手机专营店'],全网通(6G+128G),7,1774.0
1330,['【二手9成新】vivo X21 全面屏 双摄美颜拍照'],['机窝窝二手商品专营店'],6+64G全网通,7,929.0
1331,['SAILF R20全新全面水滴屏8核6+128G全网通4G学生游戏超薄安卓指纹超长待机智能'],['硕王手机旗舰店'],6+128G,7,768.0
1332,['【二手9成新】iPhone SE 苹果SE 4英寸智能二手'],['福汇优品二手手机专营店'],128G  全网通,7,1288.0
1333,['【二手9成新】小米'],['同城帮二手商品专营店'],8+256G 全网通4G,7,2196.25
1334,['AGM X3 Turbo 满血骁龙845 户外三防智能'],['AGM手机官方旗舰店'],8G+64G,6,3499.0
1335,['【二手9成新】苹果/iPhone6s 苹果6s Plus 二手苹果6SP 二手'],['乐亨优品二手商品专营店'],32G 全网通+店铺保修,6,1123.0
1336,['【二手9成新】vivo x9安卓'],['发动机优品二手手机专营店'],128G 全网通,6,646.0
1337,['【二手9成新】一加5 OnePlus5 智能4G'],['辰帆优品二手手机专营店'],全网通 8G+128G,6,999.0
1338,['【二手9成新】小米（MI）红米Note5 安卓'],['闪回二手商品专营店'],6G+128G,6,699.0
1339,['【二手95新】vivo NEX 3 无界瀑布屏骁龙855Plus 6400万三摄5G通二手'],['悦粤二手商品专营店'],8GB+256GB (5G),6,3900.0
1340,['【二手9成新】【现货秒发】OPPO R15X r15x 光感屏幕指纹'],['悦粤二手商品专营店'],移动定制,6,1099.0
1341,['【二手95新】苹果XR'],['翱行二手商品专营店'],256G 全网通,6,4088.0
1342,['【二手9成新】苹果6 Apple iPhone6   国行二手'],['源发胜二手商品专营店'],128G  全网通,6,961.33
1343,['OPPO A11'],['OPPO手机乐良专卖店'],超值套装,6,1586.5
1344,['【二手99新】三星 Galaxy S8 （SM-G9500）4GB+64G 全视曲面屏'],['三星二手手机旗舰店'],移动版(CMCC),6,1632.33
1345,['【二手9成新】三星领世旗舰8 G9298 大器5 二手三星G9298'],['智达二手手机专营店'],4G+64G 移动联通4G 无线充+充电宝,6,3179.0
1346,['【二手9成新】Apple iPhone 6s Plus 苹果6s Plus 国行二手'],['诚嘉优品二手手机专营店'],64G 全网通,6,1194.0
1347,['自营 AGM X3 Turbo 满血骁龙845 户外三防智能'],['AGM京东自营官方旗舰店'],8G+64G,5,2999.0
1348,['三星（SAMSUNG） 三星 W2018（SM-W2018）翻盖智能'],['掌视界数码旗舰店'],全网通(6G+64G),5,11393.0
1349,['小米红米Redmi 8'],['新松联手机旗舰店'],3+32G全网通,5,668.0
1350,['【二手9成新】一加5 OnePlus5 智能4G'],['辰帆优品二手手机专营店'],全网通 6G+64G,5,899.0
1351,['【二手95新】Apple iPhone 6 苹果6 国行 自营 原装 二手'],['拍拍二手自营旗舰店'],32G全网通,5,899.0
1352,['新款大内存八核小辣椒P60安卓智能'],['广中达官方旗舰店'],8G+128G,5,999.0
1353,['【二手9成新】Apple iPhone 6 苹果6'],['博之襄二手手机专营店'],128G 全网通 移动4G联通4G电信4G,5,1038.0
1354,['【二手95新】vivo X23 '],['海之博优品二手商品专营店'],全网通(8G RAM+128G ROM),5,1694.6
1355,['【二手9成新】小米'],['同城帮二手商品专营店'],6+128G 全网通4G,5,1765.75
1356,['【新品】小米红米Redmi K30'],['新松联手机旗舰店'],6G+128G,5,1699.0
1357,['荣耀Play3 4800万AI三摄 全网通 华为 游戏 '],['明日数码旗舰店'],全网通（6G+64GB）,5,1199.0
1358,['6G+128G大内存 指纹一体游戏全网通4G安卓智能'],['极客小酷手机专营店'],全网通(8G+128G),5,549.0
1359,['【二手8成新】Apple iPhone 6 苹果6二手 苹果'],['同城帮二手商品专营店'],128GB 全网通4G,5,998.0
1360,['【二手9成新】华为'],['腾龙二手商品专营店'],4+64G  移动4G,5,461.0
1361,['【二手99新】三星（SAMSUNG）Galaxy三星S8+ 三星'],['三星二手手机专卖店'],4G+64G 全网通+原充套装 白条12期免息,5,1939.0
1362,['【二手9成新】Apple iPhone6 Plus 苹果6 Plus'],['优机汇二手手机专营店'],16G,5,765.0
1363,['【二手99新】三星（SAMSUNG）Galaxy三星Note9 二手'],['三星二手手机专卖店'],8G+512G 全网通+原充套装白条12期免息,5,4399.0
1364,['【过潮年 有机惠】华为HUAWEI 荣耀20青春 '],['华耀瑞隆手机旗舰店'],全网通 6GB+128GB,5,1658.33
1365,['【二手9成新】小米6 4G 二手'],['愉快二手手机专营店'],4G+64G全网通,5,729.0
1366,['【二手95新】苹果XR'],['翱行二手商品专营店'],64G 全网通 白条6期免息,5,3779.0
1367,['【1TB现货速发】ROG游戏'],['信通志远旗舰店'],电竞装甲【经典版】,4,11666.0
1368,['【二手9成新】华为（HUAWEI）HUAWEIP10 华为P10 安卓'],['焕新二手商品专营店'],64G 全网通,4,841.67
1369,['柔宇科技Royole FlexPai柔派/柔性可折叠屏骁龙855旗舰'],['世纪金联手机专营店'],全网通(8G+256G)送6期免息,4,9998.0
1370,['柔宇科技Royole FlexPai柔派/柔性可折叠屏骁龙855旗舰'],['世纪金联手机专营店'],全网通(6GB+128GB)送6期免息,4,8999.0
1371,['vivo NEX3 5G'],['vivo兰珊专卖店'],12GB 256GB,4,5548.0
1372,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐二,4,228.4
1373,['新款小米有品多亲2pro qin2S小爱同学'],['湘桂发手机专营店'],套餐二,4,657.57
1374,['【二手9成新】苹果6s'],['金麦子二手手机专营店'],16G+原装耳机套装,4,838.0
1375,['OPPO A8 '],['头号卖家旗舰店'],套餐(赠原装耳机+吃鸡游戏手柄),4,1299.0
1376,['【二手9成新】苹果XR'],['翱行二手商品专营店'],64G 全网通 白条12期免息,4,3959.0
1377,['【二手9成新】 苹果6s Plus二手苹果 iPhone6s Plus 二手'],['发动机优品二手手机专营店'],16G 0首付6期白条分期免息 全网通,4,1033.5
1378,['【二手9成新】vivo Xplay6 指纹 面部识别 5.46英寸曲面屏游戏拍照'],['悦粤二手商品专营店'],6+64 8成新,4,1140.0
1379,['【二手9成新】vivo x21i 二手'],['天天优品二手商品专营店'],4GB+128GB,4,958.0
1380,['【二手9成新】vivo x21i '],['丰泽优品二手商品专营店'],4GB+128GB,4,1028.0
1381,['【二手9成新】Apple iPhone 6s Plus 苹果6s Plus 国行二手'],['诚嘉优品二手手机专营店'],16G 全网通,4,944.0
1382,['【二手99新】三星 Galaxy S9（SM-G9600）二手三星S9'],['智达二手手机专营店'],4G+128G 全网通4G 赠原装充电器套装,4,2266.6
1383,['小米 红米 Redmi 8 '],['优爱特手机专营店'],全网通 3GB+32GB,4,681.33
1384,['【二手9成新】vivo NEX NEX S全网通4G '],['天天优品二手商品专营店'],8GB+256GB（845）nexs,4,3122.6
1385,['【二手95新】苹果X'],['翱行二手商品专营店'],64G 白条6期免息,4,3574.0
1386,['小米 红米 Redmi K30 '],['炜东电商旗舰店'],4G全网通（6G+128G）,4,1699.0
1387,['华为（HUAWEI）畅享10 全网通移动联通电信4G全面屏老人'],['欧霖爵手机旗舰店'],4G+128G（送正品耳机+钢化膜）,4,1399.0
1388,['【二手9成新】一加6'],['辰帆优品二手手机专营店'],全网通 8G+256G,4,1759.0
1389,['【二手95新】苹果x XS Max'],['翱行二手商品专营店'],64G 白条12期免息,3,4774.0
1390,['小米（MI） 小米6X 全网通4G'],['宇航手机专营店'],6GB运存+128GB内存,3,1692.8
1391,['华为（HUAWEI）P20全网通4G'],['莫拉克手机专营店'],6+128G,3,2199.0
1392,['【二手99新】三星 Galaxy Note9（SM-N9600）二手三星note9'],['智达二手手机专营店'],8G+512G 全网通4G,3,3791.67
1393,['【二手9成新】苹果6s Apple iPhone 6s 二手'],['沪上优品二手商品专营店'],128G,3,1335.75
1394,['【二手9成新】三星（SAMSUNG）Galaxy Note8（N9500）二手'],['爱悠品二手商品专营店'],6G+64G 全网通,3,1917.67
1395,['【二手9成新】三星（SAMSUNG）Galaxy Note8（N9500）二手'],['爱悠品二手商品专营店'],6G+256G 全网通,3,2332.33
1396,['华为（HUAWEI） P20 Pro 全面屏 '],['掌视界数码旗舰店'],全网通(6G+64G),3,2763.5
1397,['【新品】小米红米Redmi K30'],['新松联手机旗舰店'],8G+128G,3,1899.0
1398,['荣耀Play3 4800万AI三摄 全网通 华为 游戏 '],['明日数码旗舰店'],全网通（4G+128GB）,3,1299.0
1399,['【二手99新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],6G+64G 全网通+原充套装 白条12期免息,3,2699.0
1400,['【二手99新】三星（SAMSUNG）三星S9+ 三星'],['三星二手手机专卖店'],6G+128G+原充套装白条12期免息,3,2969.0
1401,['【二手99新】苹果XR'],['翱行二手商品专营店'],128G 全网通,3,3938.0
1402,['【二手9成新】Apple iPhone 6S  二手'],['尤博二手商品专营店'],32G 全网通,3,873.0
1403,['华为（HUAWEI） 荣耀V20 '],['优品美手机专营店'],全网通4G(8GB+128GB),3,2399.0
1404,['【二手95新】三星 Galaxy S9+（SM-G9650）二手三星S9+'],['智达二手手机专营店'],6G+256G 全网通4G 赠原装充电器套装,3,2752.2
1405,['realme X2Pro '],['智美尚品手机专营店'],6GB+64GB 全网通,3,2649.0
1406,['【二手9成新】苹果XR'],['翱行二手商品专营店'],128G 全网通 白条12期免息,3,4299.0
1407,['【二手9成新】Apple iPhone5s 苹果5s 智能二手'],['福汇优品二手手机专营店'],32G 移动/联通双4G,3,538.0
1408,['SAILF R20全新全面水滴屏8核6+128G全网通4G学生游戏超薄安卓指纹超长待机智能'],['硕王手机旗舰店'],4+64G,3,598.0
1409,['【二手9成新】Apple iphone 6 苹果6 二手'],['海之博优品二手商品专营店'],128G 全网通,3,888.67
1410,['【二手9成新】苹果7Plus'],['乐亨优品二手商品专营店'],256G 全网通+屏碎无忧,3,2666.33
1411,['【二手9成新】Apple iPhone5s 苹果5s'],['信谊二手商品专营店'],1530移动4G联通4G,3,466.0
1412,['华为畅享max '],['同达丰手机旗舰店'],全网通4G+128G,2,1132.33
1413,['【二手9成新】苹果6s Apple iPhone 6s 二手'],['沪上优品二手商品专营店'],32G,2,921.75
1414,['【7.12英寸大屏】华为（HUAWEI）荣耀 8X max 全网通4G 移动联通电信 全面屏智能'],['伟德手机专营店'],(4GB+128GB),2,1411.67
1415,['【二手99新】三星 Galaxy S9+（SM-G9650）二手三星S9+'],['智达二手手机专营店'],6G+128G 全网通4G,2,2536.5
1416,['【二手9成新】vivo X23 '],['闲至优品二手手机旗舰店'],128G 全网通（移动优先）版,2,1391.67
1417,['荣耀Play3 '],['冰之凯盛手机专营店'],全网通(4+128G),2,1299.0
1418,['荣耀Play3 '],['优爱特手机专营店'],6GB+64GB,2,1199.0
1419,['荣耀Play3 '],['优爱特手机专营店'],4GB+128GB,2,1299.0
1420,['【24期免息版来袭】华为'],['迪信通官方旗舰店'],8GB+128GB,2,1999.0
1421,['【二手99新】三星（SAMSUNG）Galaxy三星S8+ 三星'],['三星二手手机专卖店'],6G+128G 全网通+原厂充电器套装,2,1899.0
1422,['【过潮年 有机惠】华为HUAWEI 荣耀20青春 '],['华耀瑞隆手机旗舰店'],全网通 6GB+64GB,2,1399.6
1423,['【官方翻新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],7D\S版 128G+原充套装 白条12期免息,2,3629.0
1424,['三星（SAMSUNG） 三星 W2018（SM-W2018）翻盖智能'],['掌视界数码旗舰店'],全网通(6G+64G)+三星原装立式无线充电器,2,11433.0
1425,['【三星直供/5G版】三星Galaxy A90（SM-A9080） 5G智能'],['华信通手机专营店'],8G RAM+128G ROM（24期免息）,2,4388.0
1426,['【二手99新】苹果XR'],['翱行二手商品专营店'],128G 全网通 白条12期免息,2,4349.0
1427,['【二手9成新】Apple iPhone6 Plus  苹果6 Plus 二手苹果'],['和初二手商品专营店'],16G全网通,2,767.0
1428,['【二手9成新】Huawei/华为 P10 Plus '],['准正二手手机专营店'],6 +128G,2,1098.0
1429,['【二手95新】vivo NEX 双屏版'],['闲至优品二手手机旗舰店'],8GB+256GB,2,2799.0
1430,['小米 Redmi 红米K30 王一博同款'],['谷高数码手机专营店'],全网通6G+64G,2,1655.33
1431,['【二手95新】三星 Galaxy S9+（G9650）全视曲面屏 二手'],['发动机优品二手手机专营店'],6G+256G 全网通,2,4532.4
1432,['【二手9成新】华为'],['辰帆优品二手手机专营店'],全网通  6G+128G,2,879.0
1433,['【二手9成新】华为（HUAWEI）HUAWEIP10 华为P10 安卓'],['焕新二手商品专营店'],128G 全网通,2,1079.0
1434,['SAILF R20全新全面水滴屏8核6+128G全网通4G学生游戏超薄安卓指纹超长待机智能'],['硕王手机旗舰店'],6+64G,2,698.0
1435,['小米 Redmi 红米K30 王一博同款'],['茄子手机旗舰店'],全网通4G (6GB+64GB),2,1599.0
1436,['华为（HUAWEI）P20全网通4G'],['莫拉克手机专营店'],6+64G,2,2132.33
1437,['【二手9成新】华为'],['腾龙二手商品专营店'],4+64G  全网通,2,765.0
1438,['华硕ROG游戏'],['淘金手机专营店'],全网通(12G+1TB)至尊版,2,8088.83
1439,['华为（HUAWEI） 荣耀V20 全面屏'],['则合手机专营店'],全网通(8G+128G),2,2674.0
1440,['【二手95新】vivo NEX3 无界瀑布屏骁龙855Plus 6400万三摄5G全网通 二手'],['闲至优品二手手机旗舰店'],8GB_128GB全网通（4G）,2,3733.5
1441,['【二手9成新】三星（SAMSUNG）Galaxy S8 S8+ G9550/9500曲面屏二手'],['准正二手手机专营店'],4G+64G(国行全网通）,2,1590.5
1442,['【二手9成新】vivo X20全面屏安卓'],['泰业优品二手手机旗舰店'],128G全网通,1,899.0
1443,['【二手9成新】Apple iPhone5s 苹果5s'],['信谊二手商品专营店'],1518移动4G,1,466.0
1444,['ROG游戏'],['茄子手机旗舰店'],至尊版(12GB+1TB),1,8562.57
1445,['【二手9成新】苹果8Plus'],['聿诺二手商品专营店'],64G 全网通(白条6期免息),1,2732.33
1446,['OPPO A8【新品享3期免息赠耳机】护眼水滴屏AI三摄拍照智能游戏'],['OPPO官方直营旗舰店'],超值套餐,1,1299.0
1447,['【二手9成新】苹果6 plus Apple iPhone6 Plus（6s plus前代）二手'],['闪搜二手手机专营店'],16G 全网通+一年碎屏险,1,932.75
1448,['【二手9成新】vivo X20二手'],['发动机优品二手手机专营店'],4G+128G 全网通,1,946.0
1449,['【二手9成新】OPPO R11安卓智能拍照'],['发动机优品二手手机专营店'],128G 全网通,1,880.5
1450,['【二手9成新】苹果7'],['翱行二手商品专营店'],256G 全网通,1,1998.0
1451,['【二手95新】苹果x XS Max'],['翱行二手商品专营店'],256G 白条12期免息,1,5349.0
1452,['【二手9成新】Apple iPhone SE 苹果se 二手'],['海之博优品二手商品专营店'],32G 全网通,1,1300.0
1453,['华为（HUAWEI）荣耀Play3 全网通'],['华信通手机专营店'],全网通6GB+64GB,1,1099.0
1454,['【超级爆款】华为畅享Max'],['佳沪手机旗舰店'],全网通4GB+128GB,1,1145.0
1455,['【二手95新】华为 HUAWEI P20 Pro 二手'],['诚嘉优品二手手机专营店'],6G+64G 全网通,1,1588.0
1456,['【二手99新】三星（SAMSUNG）Galaxy 三星S9 三星'],['三星二手手机专卖店'],4G+128G 全网通+原充套装 白条12期免息,1,2529.0
1457,['【二手95新】vivo NEX 3 无界瀑布屏骁龙855Plus 6400万三摄5G通二手'],['悦粤二手商品专营店'],8GB+128GB通,1,3300.0
1458,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐五,1,218.4
1459,['【二手99新】三星 Galaxy S9（SM-G9600）二手三星S9'],['智达二手手机专营店'],4G+64G 全网通4G 赠原装充电器套装,1,2220.4
1460,['荣耀Play3 '],['冰之凯盛手机专营店'],全网通（6+64G）,1,1299.0
1461,['【二手99新】三星 Galaxy S9+（SM-G9650）二手三星S9+'],['智达二手手机专营店'],6G+64G 全网通4G 12期免息,1,2789.0
1462,['【二手95新】Huawei/华为 P20 Pro '],['智达二手手机专营店'],6GB+64GB,1,1578.0
1463,['【二手99新】苹果XR'],['翱行二手商品专营店'],256G 全网通,1,4288.0
1464,['realme Q '],['智美尚品手机专营店'],4GB+64GB 全网通,1,1098.0
1465,['【二手9成新】苹果6'],['晴天电子二手手机专营店'],64G,1,789.0
1466,['【1TB现货速发】ROG游戏'],['信通志远旗舰店'],电竞装甲【至尊版】,0,12777.0
1467,['OPPO a8'],['OPPO优品专卖店'],超值套餐,0,1299.0
1468,['【二手9成新】苹果8Plus'],['瓜子二手商品专营店'],256G 全网通（白条6期免息）,0,3524.0
1469,['【二手9成新】苹果7Plus'],['翱行二手商品专营店'],256G 全网通,0,2158.0
