,title,store,type,sells,price
2010,小米+cc9,['谷高数码手机专营店'],全网通8G+256G 尊享版,131,2964.67
2011,华为+畅享10plus,['同达丰手机旗舰店'],全网通 4G+128G,131,1399.0
2012,华为+mate20x,['众宇通手机专营店'],8GB+256GB【到手价4288元】,131,4899.0
2013,oppo+renoz,['闲至优品二手手机旗舰店'],6G+128G,131,1830.83
2014,华为+nova5,['OKSJ手机旗舰店'],6G+128G,131,1799.0
2015,小米+cc9,['疆界互联旗舰店'],6G+64G 全网通,131,1748.25
2016,小米+小米9,['冰之凯盛手机专营店'],全网通8GB+256GB,130,3949.0
2017,apple+iphone11promax,['头号卖家旗舰店'],全网通256GB,130,10474.0
2018,apple+iphone8,['扬帆二手商品专营店'],256G全网通,130,2569.0
2019,oppo+reno,['OPPO手机乐良专卖店'],全网通 8G+256G,130,3249.0
2020,oppo+k5,['OPPO酷炫手机专卖店'],官方标配,129,2110.11
2021,努比亚+红魔,['茄子手机旗舰店'],全网通(10GB + 256GB ),129,3999.0
2022,apple+iphone7,['发动机优品二手手机专营店'],128G 全网通 0首付6期白条免息,129,1515.67
2023,apple+iphone7,['扬帆二手商品专营店'],32G全网通,128,1185.5
2024,小米+mix2s,['闲至优品二手手机旗舰店'],8GB+256GB,128,1609.0
2025,小米+cc9,['聚捷联盛手机旗舰店'],6GB+128GB,128,1739.0
2026,apple+iphonexr,['千瑞达手机旗舰店'],全网通 64G,128,4476.33
2027,努比亚+红魔3,['茄子手机旗舰店'],全网通(6G+128G),128,2636.25
2028,荣耀+10,['聚捷联盛手机旗舰店'],(6G+64G）,128,1066.0
2029,红米+7a,['明日数码旗舰店'],移动版2G+32G,128,508.0
2030,荣耀+20pro,['文海二手商品专营店'],8GB+256GB全网通 送超级快充,128,2069.43
2031,小米+小米8,['伟德手机专营店'],8GB+128GB,128,2024.67
2032,apple+iphonexsmax,['海之博优品二手商品专营店'],64G 全网通,127,4768.0
2033,华为+nova6,['京联通达旗舰店'],8G+128G（5G版）,127,3799.0
2034,apple+iphonex,['瓜子二手商品专营店'],256G 全网通（白条6期免息）,127,3849.0
2035,apple+iphone8,['毕城优品二手商品专营店'],64G 全网通,127,2133.25
2036,apple+iphonex,['泰业优品二手手机旗舰店'],6期免息白条分期0首付『256G』,127,4349.0
2037,小米+cc9,['聚捷联盛手机旗舰店'],6GB+128GB,127,1839.0
2038,华为+nova4,['福气多多手机旗舰店'],全网通（4GB+128GB）,127,1465.67
2039,apple+iphone8plus,['可多优品二手手机专营店'],64G全网通,126,2506.0
2040,红米+note8,['宏图手机专营店'],8GB+128GB,126,1488.0
2041,华为+nova5,['福气多多手机旗舰店'],全网通（6G+128G）华为官方直供,126,1732.33
2042,荣耀+20i,['东呵东手机专营店'],4G+128G,126,1299.0
2043,vivo+iqoo,['vivo智美专卖店'],8GB+256GB,126,3706.0
2044,华为+mate20,['掌视界数码旗舰店'],全网通(6G+128G)24期免息套餐,125,3699.0
2045,荣耀+v30,['OKSJ手机旗舰店'],8G+128G,125,3899.0
2046,三星+galaxys10+,['文海二手商品专营店'],8GB+128GB 全网通,125,3899.0
2047,荣耀+v30,['OKSJ手机旗舰店'],6G+128G 3期免息,125,3299.0
2048,华为+nova5,['久汇通官方旗舰店'],全网通（8G+128G）+1年碎屏险(收货速绑定）,124,2599.0
2049,华为+nova5,['掌视界数码旗舰店'],全网通(8G+256G),124,2399.0
2050,apple+iphone7,['南起二手手机专营店'],128G全网通『赠苹果原装充电器』,124,1782.0
2051,apple+iphonexr,['闪回二手商品专营店'],128G,124,3688.0
2052,红米+7a,['聚捷联盛手机旗舰店'],2GB+32GB,123,519.0
2053,小米+小米9,['掌视界数码旗舰店'],全网通8GB+256GB,123,2551.0
2054,红米+k20pro,['明日数码旗舰店'],全网通6G+128G,123,2298.0
2055,荣耀+20i,['欧霖爵手机旗舰店'],4G+128G（先领券后下单）,123,1299.0
2056,oppo+reno,['牧申手机旗舰店'],全网通,123,2299.0
2057,apple+iphonex,['沪上优品二手商品专营店'],256G全网通,123,3602.0
2058,apple+iphone11,['头号卖家旗舰店'],全网通256G,123,9663.75
2059,华为+畅享9,['欧霖爵手机旗舰店'],（3G+32G）,123,799.0
2060,apple+iphone7,['焕新二手商品专营店'],32G 全网通,122,1658.67
2061,小米+cc9,['华信通手机专营店'],全网通6GB+64GB,122,999.0
2062,oppo+k3,['OPPO官方直营旗舰店'],全网通(6G RAM+64G ROM),122,1449.0
2063,apple+iphone8plus,['乐亨优品二手商品专营店'],64G 全网通+店铺保修,122,2785.75
2064,华为+畅享9,['明日数码旗舰店'],全网通(3+32G),122,776.5
2065,小米+cc9,['茄子手机旗舰店'],(6G+64G),122,991.33
2066,华为+nova5pro,['易橙手机专营店'],8GB+256GB,121,2899.0
2067,apple+iphone7,['发动机优品二手手机专营店'],128G 全网通  分期0首付 12期白条免息,121,2115.67
2068,华为+mate30,['天翼电信旗舰店'],8GB+256GB（5G版）,121,5499.0
2069,oppo+reno,['丰泽优品二手商品专营店'],8G+256G,121,2082.17
2070,apple+iphonexr,['京铠玄手机旗舰店'],64G,120,5499.0
2071,华为+畅享10plus,['易销科技手机专营店'],全网通8G+128G,120,1899.0
2072,小米+cc9,['明日数码旗舰店'],全网通 6GB+128GB,120,1648.5
2073,荣耀+20,['疆界互联旗舰店'],8GB+128GB全网通咨询赠一年影视会员观影权益,120,1729.0
2074,华为+畅享9,['鑫都二手手机专营店'],4GB+64GB,120,750.0
2075,荣耀+20i,['新松联手机旗舰店'],全网通6GB+128GB,119,1399.0
2076,apple+iphone11,['咪咕旗舰店'],256G,119,6654.67
2077,华为+畅享8,['OKSJ手机旗舰店'],3G+32G,119,628.0
2078,apple+iphone8,['扬帆二手商品专营店'],64G全网通（白条6期免息）,118,2138.0
2079,红米+note8,['疆界互联旗舰店'],6G+64G 全网通,118,1046.0
2080,华为+mate20,['鑫都二手手机专营店'],6GB+64GB,118,1729.6
2081,荣耀+20,['新松联手机旗舰店'],全网通6GB+128GB,118,1445.0
2082,oppo+r17,['马上优品二手商品旗舰店'],全网通(8G RAM+128G ROM),118,1570.0
2083,华为+畅享10plus,['众宇通手机专营店'],全网通(6GB 128GB),118,1699.0
2084,一加+7,['疆界互联旗舰店'],12G+256G【明星单品】,118,5299.0
2085,apple+iphonex,['攀研商品二手专营店'],64G 全网通(赠全新苹果原装充电器),118,3749.0
2086,apple+iphonexr,['鸿兴优品二手手机专营店'],128G 全网通,117,3888.0
2087,华为+mate30,['君问手机旗舰店'],4G版8G+128G,117,4639.0
2088,apple+iphonex,['扬帆二手商品专营店'],64G,117,3322.5
2089,华为+mate20x,['聚捷联盛手机旗舰店'],5G版（8G+256G）,117,4899.0
2090,apple+iphone7,['发动机优品二手手机专营店'],128G 全网通 0首付12期白条免息,117,1608.33
2091,apple+iphone11,['发动机优品二手手机专营店'],64G 全网通 【赠苹果充电器】,117,4880.17
2092,apple+iphone11,['京合旗舰店'],全网通64GB,117,5499.0
2093,apple+iphone8plus,['同城帮二手商品专营店'],64GB 全网通4G,117,3108.25
2094,黑鲨+,['愉快二手手机专营店'],8GB+128GB全网通 在保,117,2105.0
2095,apple+iphonex,['福汇优品二手手机专营店'],256G 全网通,117,3578.0
2096,华为+mate20x,['淘金手机专营店'],全网通 (6G+128G),116,4438.33
2097,apple+iphone11promax,['上海盛南连锁通信专营店'],全网通256G,116,9399.0
2098,黑鲨+,['佳沪手机旗舰店'],全网通12G+256G,116,3899.0
2099,apple+iphone8plus,['诚嘉优品二手手机专营店'],64G 全网通,116,2652.75
2100,apple+iphone7,['拍拍二手自营旗舰店'],32G全网通,116,1499.0
2101,红米+note8,['新松联手机旗舰店'],6+64G,116,1104.0
2102,红米+note8,['华信通手机专营店'],6G RAM+128G ROM,115,1388.0
2103,华为+畅享10plus,['京铠玄手机旗舰店'],4+128G 全网通,115,1399.0
2104,小米+小米9,['掌视界数码旗舰店'],全网通12GB+512GB,115,4599.0
2105,小米+小米8,['伟德手机专营店'],6GB+128GB,115,1941.67
2106,apple+iphone11promax,['银河信业手机专营店'],256GB,115,10798.0
2107,vivo+z3,['悦粤二手商品专营店'],4GB 64GB,115,791.75
2108,华为+mate20,['天塔汇昇旗舰店'],全网通 6GB+128GB,115,3199.0
2109,三星+galaxys10+,['中国移动手机官方旗舰店'],8GB+128GB（碎屏无忧套餐）,115,5029.0
2110,vivo+iqoo,['愉快二手手机专营店'],8GB+128GB 全网通,114,1982.8
2111,小米+cc9,['淘金手机专营店'],全网通(6G+64G),114,1058.33
2112,apple+iphone11,['泰业优品二手手机旗舰店'],128G 全网通『赠全新苹果充电器』,114,5399.0
2113,荣耀+v30,['疆界互联旗舰店'],8G+128G全网通咨询赠一年影视会员观影权益,113,3699.8
2114,apple+iphone7,['马顺二手商品专营店'],32G全网通,113,1622.0
2115,华为+mate20,['鑫都二手手机专营店'],6GB+128GB,113,2029.6
2116,apple+iphonex,['同城帮二手商品专营店'],64G 全网通4G,113,3049.0
2117,红米+note8,['疆界互联旗舰店'],6G+128G 全网通,113,1155.0
2118,华为+nova4,['疆界互联旗舰店'],8G+128G 4800万超广角三摄,113,3799.0
2119,荣耀+v30,['佳沪手机旗舰店'],全网通8G+256G【碎屏险装】,113,4199.0
2120,apple+iphone8,['泰业优品二手手机旗舰店'],64G全网通12期白条免息,112,2599.0
2121,apple+iphone8plus,['诚嘉优品二手手机专营店'],64G 全网通,112,2652.75
2122,华为+mate30pro,['头号卖家旗舰店'],全网通8GB+256GB(4G版),112,6299.0
2123,apple+iphonex,['拍拍二手自营旗舰店'],256G全网通,111,4849.0
2124,华为+mate30,['同达丰手机旗舰店'],5G版(8G+256G),110,5699.0
2125,apple+iphone7,['发动机优品二手手机专营店'],32G 全网通 0首付6期白条免息,110,1178.83
2126,华为+nova5pro,['久汇通官方旗舰店'],全网通（8G+256）+1年碎屏保险,110,2965.0
2127,apple+iphonex,['零度二手商品专营店'],256GB 全网通,110,3549.0
2128,小米+小米9se,['疆界互联旗舰店'],6G+128G套装版（内含布朗熊充电宝）,110,2999.0
2129,apple+iphonexr,['拍拍二手自营旗舰店'],256G全网通,109,4732.33
2130,华为+nova5,['众宇通手机专营店'],8GB+128GB【到手价1999元】,109,2099.0
2131,apple+iphonexr,['鹏瑶旗舰店'],全网通 128G(三期免息),109,5012.33
2132,apple+iphone7,['马上优品二手商品旗舰店'],32G 全网通+碎屏无忧,109,1248.33
2133,apple+iphone7,['泰业优品二手手机旗舰店'],128G 全网通+6期免息,109,1632.33
2134,小米+小米9se,['华信通手机专营店'],6G+128G,108,2799.0
2135,小米+小米8,['闪回二手商品专营店'],6G+256G,108,1506.0
2136,apple+iphonexsmax,['同城帮二手商品专营店'],256G 全网通4G,108,5288.0
2137,apple+iphone7,['拍拍二手自营旗舰店'],32G全网通,108,2450.82
2138,华为+mate30,['迪信通官方旗舰店'],8GB+256GB（5G版）,108,5529.0
2139,apple+iphonexr,['拍拍二手自营旗舰店'],64G全网通,108,4032.33
2140,小米+cc9,['茄子手机旗舰店'],8GB+256GB,108,2978.0
2141,apple+iphone11,['中国移动手机官方旗舰店'],256GB,107,6598.0
2142,apple+iphone7,['马上优品二手商品旗舰店'],256G 全网通,107,1744.0
2143,apple+iphonex,['南起二手手机专营店'],64G全网通『赠苹果原装充电器』,107,3888.0
2144,小米+小米9,['茄子手机旗舰店'],全网通(8G+128G) +【原装碎屏保】,107,2648.0
2145,vivo+iqoo,['vivo智美专卖店'],6GB 128GB,107,2108.0
2146,华为+mate20pro,['沪上优品二手商品专营店'],Mate20 6G+64G,107,1799.0
2147,小米+小米9,['谷高数码手机专营店'],全网通8G+256G,107,2720.2
2148,华为+畅享9,['明日数码旗舰店'],全网通（3G+64GB）,107,736.5
2149,apple+iphone7,['扬帆二手商品专营店'],256G全网通,106,2169.0
2150,小米+小米9se,['闲至优品二手手机旗舰店'],6GB+128GB,106,1414.0
2151,apple+iphone11,['茄子手机旗舰店'],256GB,106,9485.5
2152,apple+iphone11promax,['疆界互联旗舰店'],256GB（+Airpods套装版）,106,11249.0
2153,oppo+k5,['东呵东手机专营店'],6G+128G,106,1799.0
2154,小米+小米9,['头号卖家旗舰店'],全网通 6G+128GB+小米20W无线充,106,2448.0
2155,小米+cc9,['淘金手机专营店'],全网通 (6G+128G),106,1118.0
2156,apple+iphonexr,['优锋派二手商品专营店'],128G,106,3799.0
2157,华为+mate20x,['福气多多手机旗舰店'],全网通8G+256G,106,4996.5
2158,红米+7a,['京铠玄手机旗舰店'],2GB+32GB,106,533.0
2159,红米+note8,['京铠玄手机旗舰店'],6+64G 全网通,106,1071.75
2160,apple+iphone11,['茄子手机旗舰店'],64GB,106,5271.33
2161,华为+nova5,['OKSJ手机旗舰店'],8+128G赠原装耳机+音箱+碎屏险,106,2099.0
2162,oppo+k3,['OPPO官方直营旗舰店'],全网通(8G RAM+128G ROM),106,1849.0
2163,华为+nova5,['佳沪手机旗舰店'],全网通6G+128G,106,1799.0
2164,apple+iphone7,['丰泽优品二手商品专营店'],32G 全网通,105,1378.33
2165,apple+iphonexr,['可多优品二手手机专营店'],64G全网通,105,3377.0
2166,红米+k20pro,['闲至优品二手手机旗舰店'],8GB+128GB全网通,105,2031.5
2167,华为+nova5,['淘金手机专营店'],全网通(8G+256G)12期免息,105,2399.0
2168,荣耀+8x,['鑫都二手手机专营店'],4GB+64GB,105,770.0
2169,apple+iphonex,['马顺二手商品专营店'],64G白条12期免息,105,3716.5
2170,一加+7,['愉快二手手机专营店'],8GB+256GB 全网通【在保】,105,2239.0
2171,华为+nova4,['华信通手机专营店'],4GB+128GB,105,1144.67
2172,apple+iphone8,['炜东电商旗舰店'],256G,105,4658.0
2173,apple+iphone7,['拍拍二手自营旗舰店'],128G全网通,104,1799.0
2174,华为+畅享9plus,['众盛手机专营店'],4GB+64GB,104,946.5
2175,荣耀+v30,['OKSJ手机旗舰店'],8G+256G,104,4199.0
2176,apple+iphone8plus,['鸿兴优品二手手机专营店'],256G 全网通,104,3236.75
2177,华为+nova5pro,['新松联手机旗舰店'],全网通（8GB+256GB）,104,2897.0
2178,vivo+x27pro,['丰泽优品二手商品专营店'],8GB+256GB,104,2711.67
2179,apple+iphonexsmax,['鸿兴优品二手手机专营店'],256G 全网通,104,5588.0
2180,apple+iphone7,['焕新二手商品专营店'],128G 全网通,104,1884.5
2181,apple+iphonexr,['闪回二手商品专营店'],64G,104,3399.0
2182,apple+iphone7,['扬帆二手商品专营店'],32G,103,1704.33
2183,红米+8a,['佳沪手机旗舰店'],全网通3G+32G,103,674.67
2184,努比亚+红魔3,['聚捷联盛手机旗舰店'],8GB+128GB,103,3665.67
2185,小米+mix2s,['发动机优品二手手机专营店'],【MIX2S】 6RAM+64G  全网通,103,1188.0
2186,荣耀+8x,['时器数码旗舰店'],全网通4G(6GB+128GB),103,1339.0
2187,红米+7,['闪回二手商品专营店'],4G+64G,103,728.0
2188,红米+k20pro,['聚捷联盛手机旗舰店'],（12GB+512GB）,103,2779.0
2189,华为+p30,['千瑞达手机旗舰店'],8+128G（24期免息）,102,3888.0
2190,apple+iphone11,['上海盛南连锁通信专营店'],全网通256G,102,8339.0
2191,华为+畅享9,['冰之凯盛手机专营店'],全网通(4GB+64GB),102,838.0
2192,apple+iphonex,['智达二手手机专营店'],64G 全网通4G 赠原装配件,102,3364.0
2193,红米+k20pro,['疆界互联旗舰店'],8G+128G 全网通,102,2299.0
2194,华为+mate20pro,['零度二手商品专营店'],6GB+128GB 全网通 （面部识别),102,2631.57
2195,华为+畅享10plus,['佳沪手机旗舰店'],8GB+128GB,102,1899.0
2196,apple+iphone7,['马上优品二手商品旗舰店'],256G 全网通,101,2438.08
2197,荣耀+20,['新松联手机旗舰店'],全网通8GB+128GB,101,1649.0
2198,apple+iphonexr,['黑海数码海外旗舰店'],官方标配,101,4161.22
2199,荣耀+20,['牧申手机旗舰店'],6G+128G全网通,101,1499.0
2200,apple+iphone7,['鹏瑶旗舰店'],全网通32G,101,3074.0
2201,魅族+16,['谷高数码手机专营店'],8G+128G,101,1804.67
2202,荣耀+v30,['佳沪手机旗舰店'],全网通8G+128G,101,3699.0
2203,apple+iphone8,['闪回二手商品专营店'],256G,100,2624.0
2204,apple+iphone11,['头号卖家旗舰店'],256GB,100,6738.33
2205,apple+iphonex,['扬帆二手商品专营店'],64G 全网通,100,3209.0
2206,apple+iphone11,['天翼电信旗舰店'],64GB,100,8599.0
2207,apple+iphone11,['聚捷联盛手机旗舰店'],256GB,100,6530.5
2208,apple+iphone7,['可多优品二手手机专营店'],32G全网通 白条12期免息0首付,100,1382.0
2209,华为+mate20,['泰业优品二手手机旗舰店'],全网通(6G RAM+64G ROM),100,1755.0
2210,华为+mate20,['发动机优品二手手机专营店'],6GB+128GB 全网通,100,2024.2
2211,红米+7,['众盛手机专营店'],(3G RAM+32G ROM),99,599.0
2212,华为+mate30,['佳沪手机旗舰店'],全网通8G+128G（5G版）,99,4999.0
2213,华为+mate20,['零度二手商品专营店'],6GB+128GB,99,2039.0
2214,荣耀+magic2,['谷高数码手机专营店'],全网通（6G+128G）,99,1758.67
2215,apple+iphone11,['泰业优品二手手机旗舰店'],256G 全网通『赠全新苹果充电器』,99,8724.0
2216,努比亚+红魔,['茄子手机旗舰店'],全网通(8GB + 128GB)+向量保护壳,99,2162.33
2217,华为+nova5,['佳沪手机旗舰店'],全网通8GB+256GB,98,2399.0
2218,apple+iphonex,['弘朝二手商品专营店'],64GB 全网通,98,3174.0
2219,荣耀+10,['OKSJ手机旗舰店'],6G+64G赠线控耳机,98,1288.0
2220,黑鲨+,['愉快二手手机专营店'],6G+64G 全网通,98,1339.0
2221,荣耀+20pro,['新松联手机旗舰店'],全网通(8GB+256GB),98,2628.0
2222,apple+iphonex,['泰业优品二手手机旗舰店'],256G 全网通,98,4827.0
2223,华为+mate30,['千瑞达手机旗舰店'],6GB+128GB(4G版）(不支持5G）,98,4099.0
2224,华为+mate30pro,['掌视界数码旗舰店'],全网通(8G+512G)(5G版),98,7899.0
2225,魅族+16,['新松联手机旗舰店'],全网通（6GB+128GB）,98,2765.67
2226,红米+note8,['众盛手机专营店'],(6G RAM+128G ROM),98,1188.0
2227,华为+nova5,['众盛手机专营店'],(6G RAM+128G ROM),98,1466.33
2228,apple+iphonex,['零度二手商品专营店'],128GB 全网通 【赠苹果充电器】,98,3688.0
2229,apple+iphone8plus,['泰业优品二手手机旗舰店'],6期免息白条分期0首付 全网通64G,98,2924.0
2230,华为+畅享10plus,['伟德手机专营店'],6GB+128GB,98,1461.0
2231,apple+iphone8,['拍拍二手自营旗舰店'],256G全网通,98,3849.0
2232,oppo+a5,['悦粤二手商品专营店'],3+32GB,98,535.0
2233,apple+iphonex,['海之博优品二手商品专营店'],256G 全网通+原装充电器,98,3558.0
2234,小米+小米8,['闲至优品二手手机旗舰店'],6GB+128GB,97,1028.0
2235,荣耀+20pro,['炜东电商旗舰店'],全网通（8+128GB）,97,2699.0
2236,oppo+findx,['悦粤二手商品专营店'],8+128G,97,5419.0
2237,华为+p30,['众宇通手机专营店'],8+128GB【华为智能手环套装】,97,3788.0
2238,魅族+16,['佳沪手机旗舰店'],全网通6G+128G,97,1992.0
2239,apple+iphone7,['珊瑚二手商品专营店'],128G,97,1955.6
2240,华为+mate30,['头号卖家旗舰店'],全网通8GB+256GB（5G版）,97,5499.0
2241,apple+iphone7,['发动机优品二手手机专营店'],256G 国行 全网通,97,1718.67
2242,apple+iphone11,['天翼电信旗舰店'],256GB,97,9899.0
2243,红米+k20pro,['淘金手机专营店'],尊享版8+512G,97,2523.0
2244,华为+p30,['聚捷联盛手机旗舰店'],（6G+128G）,97,3388.0
2245,小米+mix2s,['泰业优品二手手机旗舰店'],MIX2S 6RAM+64G  全网通,97,1199.0
2246,小米+小米9,['新松联手机旗舰店'],12GB+512GB,96,4799.0
2247,荣耀+v20,['聚捷联盛手机旗舰店'],全网通（6+128G）,96,1799.0
2248,小米+小米8,['鑫都二手手机专营店'],6GB+128GB,96,1362.62
2249,魅族+16,['谷高数码手机专营店'],全网通（8G+256G）,96,3540.75
2250,apple+iphonexsmax,['鸿兴优品二手手机专营店'],【6期免息白条分期0首付】64G 全网通,96,5567.0
2251,魅族+16,['新松联手机旗舰店'],全网通（8GB+128GB）,96,3072.33
2252,apple+iphone7,['福汇优品二手手机专营店'],128G 全网通【6期白条免息】,96,1429.67
2253,vivo+z5x,['vivo智美专卖店'],4GB 64GB,96,1208.0
2254,华为+mate30,['头号卖家旗舰店'],全网通6GB+128GB(4G版),96,3999.0
2255,华为+mate30pro,['新松联手机旗舰店'],8GB+256GB全网通4G【原装无线充套装】,96,6296.5
2256,华为+mate30pro,['京铠玄手机旗舰店'],8+256G全网通,96,6299.0
2257,红米+k20pro,['谷高数码手机专营店'],全网通（8G+512G）,96,2616.2
2258,apple+iphone11,['银河信业手机专营店'],64GB,95,5499.0
2259,华为+nova5,['千瑞达手机旗舰店'],8G+256G（领劵减100）,95,2399.0
2260,华为+mate30,['众宇通手机专营店'],全网通(8GB 128GB)【送碎屏险】4G版,95,4299.08
2261,apple+iphone8plus,['鸿兴优品二手手机专营店'],64G 全网通,95,3103.0
2262,华为+mate20pro,['鑫都二手手机专营店'],6GB+128GB,95,2674.5
2263,华为+mate30pro,['明日数码旗舰店'],全网通（8G+256G）,94,6932.33
2264,华为+p30,['银河信业手机专营店'],8GB+128GB,94,3688.0
2265,apple+iphone7,['福汇优品二手手机专营店'],128G 全网通【6期白条免息】,94,1954.67
2266,红米+k20pro,['淘金手机专营店'],尊享版12+512G,94,2698.0
2267,apple+iphone8plus,['丰泽优品二手商品专营店'],256G 全网通,94,3724.0
2268,华为+mate20pro,['天塔汇昇旗舰店'],8GB+128GB(UD屏内指纹版),94,4599.0
2269,apple+iphone7,['福汇优品二手手机专营店'],32G 全网通,94,1613.0
2270,荣耀+20,['牧申手机旗舰店'],全网通8GB+128GB,93,1699.0
2271,apple+iphonex,['智达二手手机专营店'],64G 全网通4G 赠原装充电器,93,3244.0
2272,华为+nova5,['新松联手机旗舰店'],全网通（6GB+128GB）,93,1699.0
2273,小米+mix3,['闲至优品二手手机旗舰店'],8GB+256GB,93,1996.0
2274,荣耀+20i,['明日数码旗舰店'],全网通(6G+256GB),93,1799.0
2275,apple+iphone11,['豫穆手机专营店'],白条分期 64GB,93,5499.0
2276,华为+p30,['众宇通手机专营店'],8GB+256GB【送华为无线充】,93,5088.0
2277,apple+iphonexr,['发动机优品二手手机专营店'],256G 全网通,93,4049.99
2278,apple+iphonexr,['闲至优品二手手机旗舰店'],128G全网通,93,3957.17
2279,小米+mix2s,['发动机优品二手手机专营店'],【MIX2S】 6RAM+128G  全网通,93,1294.0
2280,oppo+findx,['闲至优品二手手机旗舰店'],8GB+128GB,93,4695.33
2281,华为+mate30,['疆界互联旗舰店'],8G+256G 5G全网通,92,5499.1
2282,华为+p30,['福气多多手机旗舰店'],全网通8G+64G【华为官方直供】,92,3388.0
2283,华为+nova4,['优品美手机专营店'],4800万超广角三摄(8G+128GB),92,1899.0
2284,apple+iphonexsmax,['万城优品二手手机专营店'],64G 全网通,92,4575.67
2285,apple+iphonexsmax,['拍拍二手自营旗舰店'],256G全网通,92,5889.0
2286,荣耀+8x,['真不同二手商品专营店'],4GB+64GB,92,747.4
2287,荣耀+10,['鑫都二手手机专营店'],6GB+64GB,92,999.0
2288,联想+z5,['世云手机专营店'],6GB+128GB,91,978.0
2289,小米+小米9,['茄子手机旗舰店'],全网通(8G+ 256G),91,2650.2
2290,努比亚+x,['茄子手机旗舰店'],6GB+64GB,91,1845.67
2291,apple+iphonex,['零度二手商品专营店'],64GB 全网通 【赠苹果充电器】,91,3482.33
2292,华为+畅享10plus,['优品美手机专营店'],全网通4G(8GB+128GB)【赠一年碎屏险】,91,1899.0
2293,红米+note8,['淘金手机专营店'],全网通(6G+64G),91,1198.0
2294,红米+k20pro,['闲至优品二手手机旗舰店'],6GB+128GB全网通,91,1843.75
2295,apple+iphone7,['翱行二手商品专营店'],128G 全网通,91,1784.67
2296,华为+nova5pro,['普华手机专营店'],8G+256G（下单送豪礼）,91,2899.0
2297,apple+iphonexs,['马上优品二手商品旗舰店'],全网通 512G,91,4999.0
2298,红米+7a,['牧申手机旗舰店'],全网通 3G+32G,91,547.0
2299,华为+mate30,['京联通达旗舰店'],5G(8G+256G)原装无线充套装,90,5499.0
2300,oppo+renoz,['闲至优品二手手机旗舰店'],8G+256G,90,2244.33
2301,一加+7,['疆界互联旗舰店'],8G+256G全网通【碎屏套装+2T】,90,3649.0
2302,荣耀+20i,['东呵东手机专营店'],6G+256G,90,1699.0
2303,apple+iphone8plus,['炜东电商旗舰店'],256G,90,5658.0
2304,vivo+z5x,['vivo耀诚鑫专卖店'],4G+64G,90,1340.86
2305,oppo+reno,['OPPO酷炫手机专卖店'],官方标配,89,2299.0
2306,红米+note8,['掌视界数码旗舰店'],全网通6GB+128GB,89,1369.0
2307,华为+nova5pro,['泰业优品二手手机旗舰店'],8GB+256GB 全网通,89,2363.25
2308,华为+畅享9plus,['鑫都二手手机专营店'],4GB+128GB,89,865.0
2309,oppo+reno,['OPPO手机乐良专卖店'],十倍变焦版 超值套装,88,4174.0
2310,小米+mix2s,['泰业优品二手手机旗舰店'],MIX2S 6RAM+128G  全网通,88,1299.0
2311,华为+mate30pro,['聚捷联盛手机旗舰店'],5G版（8G+256G）,88,6899.0
2312,荣耀+10,['炜东电商旗舰店'],全网通（6+64GB）,88,1099.0
2313,apple+iphone7,['冰之凯盛手机专营店'],全网通 32G,88,2776.0
2314,oppo+reno,['OPPO墨白专卖店'],超值套装,88,3413.29
2315,apple+iphone8,['马上优品二手商品旗舰店'],256G 全网通,88,2920.75
2316,apple+iphone11,['淘金手机专营店'],全网通 (256G),88,9520.5
2317,华为+p30,['众宇通手机专营店'],6GB+128GB,88,3388.0
2318,华为+mate30pro,['头号卖家旗舰店'],全网通8GB+256GB(5G版),88,6899.0
2319,小米+小米9,['优锋派二手商品专营店'],8G+256G全网通4G,88,2274.0
2320,华为+mate20x,['佳沪手机旗舰店'],全网通6GB+128GB,87,2999.0
2321,锤子+坚果pro2s,['扬帆二手商品专营店'],64G,87,968.0
2322,华为+mate30,['京铠玄手机旗舰店'],8+256G 全网通,87,5499.0
2323,oppo+reno,['OPPO手机乐良专卖店'],全网通 12G+256G,87,3849.0
2324,荣耀+v30,['牧申手机旗舰店'],8GB+128GB,87,3902.33
2325,华为+畅享9,['华信通手机专营店'],全网通(3GB+32GB),87,761.0
2326,华为+畅享10plus,['京联通达旗舰店'],全网通（8G+128G）,87,1919.0
2327,华为+nova5pro,['聚捷联盛手机旗舰店'],（白条24期分期免息）全网通（8G+256G),87,2899.0
2328,锤子+坚果pro3,['疆界互联旗舰店'],8G+256G 全网通【现货速发】,86,3032.33
2329,apple+iphonex,['智达二手手机专营店'],256G 全网通4G,86,3618.0
2330,apple+iphone7,['可多优品二手手机专营店'],32G全网通,86,1722.0
2331,apple+iphone11,['壹思海外专营店'],64GB美版有锁激活电信移动,86,4423.17
2332,华为+畅享10plus,['福气多多手机旗舰店'],全网通（8G+128G）分期免息0首付,86,1899.0
2333,华为+mate20pro,['泰业优品二手手机旗舰店'],全网通(8G +128G 3D面部识别+屏内指纹),86,2980.43
2334,红米+k20pro,['明日数码旗舰店'],全网通8G+256G,86,2403.0
2335,三星+galaxys10,['三星二手手机旗舰店'],7D版 512G,86,3999.0
2336,小米+小米8,['闲至优品二手手机旗舰店'],4GB+64GB,86,799.0
2337,华为+nova4,['京铠玄手机旗舰店'],4G+128G 全网通碎屏险套装,86,1222.33
2338,华为+p30,['天翼电信旗舰店'],全网通8GB+256GB,86,4188.0
